pred_s,pred_p,pred_o,gt_s,gt_p,gt_o,tier,triple_sim
sergeant jericho,try,finish,sergeant jericho,tried to finish,fight,tier2_semantic,0.8359
overseas chinese,speak,hokkien,especially those overseas chinese,often speak at home,mainly hokkien,tier2_semantic,0.8355
episodes,of,alfred hitchcock presents,barrie,appeared in,two episodes alfred hitchcock presents,tier2_semantic,0.8351
he,became,master rolls ireland,he,became,master rolls,tier2_semantic,0.8351
club,promotes,team,affiliations,with,clubs,tier2_semantic,0.835
james arthur hogue,posed as,self taught orphan,james arthur hogue,an,impostor,tier2_semantic,0.835
second,named after,former us president george h w bush,second,named after,former us president george h w bush stayed aboard,tier2_semantic,0.8349
soldiers,likely,occupation density,models produce figures between 15 000 36 000 soldiers,taking into account,likely occupation density,tier2_semantic,0.8345
kilmacud crokes,of,2006 competition,kilmacud crokes,knocked out of,competition,tier2_semantic,0.8344
slave,can liberate,himself,freed slave,could liberate himself from,these residual duties,tier2_semantic,0.8344
show,contains,spoof adverts,show,happening upon,spoof adverts short sketches recurring show elements,tier2_semantic,0.8344
bond,apologized,todd graves,bond,apologized to,former u s attorney todd graves,tier2_semantic,0.8342
water molecules,stand,1 2 four sp3 orbitals,if introduced surface had polar nature,there would,water molecules standing upright 1 2 four sp3 orbitals,tier2_semantic,0.8342
he,separated,from,he,separated from,his family,tier2_semantic,0.8341
station,reopened,mid 2012,concourse,reopened,station,tier2_semantic,0.8341
he,ran,speaker rhode island house representatives,he,ran for,speaker house representatives,tier2_semantic,0.8336
iowa terminal railroad,renamed,iowa traction railroad,terminal railroad,in,iowa,tier2_semantic,0.8334
motherboards,use,uefi,several consumer oriented motherboards,using,amd 9 series am3 chipsets uefi,tier2_semantic,0.833
two,come,very close,two,work as,partners,tier2_semantic,0.833
commissioner parks public property,a head of,one departments,commissioner,of,public property,tier2_semantic,0.8329
battle culloden,occurred in,1746,these rebellions,crushed,after battle culloden 1746,tier2_semantic,0.8327
liquid packed vessels,characterized by,relatively small size,liquid packed vessels,generally,relatively small thermal relief valves,tier2_semantic,0.8326
scarpetta,convinces,herself,scarpetta,convinces herself that,she was fired her position,tier2_semantic,0.8326
zane,announced,50th anniversary furthur bus trip,zane,announced a kickstarter to fund,50th anniversary furthur bus trip,tier2_semantic,0.8322
bhutan,reflects,culture,culture bhutan,fully reflected in,capital city,tier2_semantic,0.832
his main power,fires,disintegrating energy,omega beam,fires from his eyes as,disintegrating energy,tier2_semantic,0.8318
he,left,small contingent,he,left only,small contingent guard,tier2_semantic,0.8317
langford,evaded,all,fight,hardly a scratch on,langford,tier2_semantic,0.8316
casting director,casting,cartoon,he,casting for,g i joe cartoon,tier2_semantic,0.8313
superboy prime,hurled,body,superboy prime,hurled,anti monitor s shattered body,tier2_semantic,0.831
salahuddin,later,constituency,salahuddin,won from,charminar constituency,tier2_semantic,0.8309
he,appears,dream,he,develops significance as,friend dream,tier2_semantic,0.8305
old defensive walls,from,gallo roman period,historical buildings,mainly located in the old city inside,old defensive walls,tier2_semantic,0.8304
sir arthur,erected,statue,statue sir arthur,erected,ottawa,tier2_semantic,0.8303
comico,published,graphic novel,edwards s early years,seen in,comico s graphic novel,tier2_semantic,0.8303
cinemas,provide,local necessities,cinemas,providing with local necessities,plant workers,tier2_semantic,0.83
zane,asked,matthew rick,matthew rick,a friend of,zane,tier2_semantic,0.8297
montgomery blair s science,math,technology academy specializes mathematics,montgomery blair s science math technology academy,specializes in,mathematics,tier2_semantic,0.8297
uncle sam,prefers,small beer,he,prefers,his small beer,tier2_semantic,0.8296
these beams,come from,omega effect,these beams,stem from,cosmic energy source called omega effect,tier2_semantic,0.8293
necro,became a member of,pwg roster,necro,became,regular member,tier2_semantic,0.8293
mcgee,confirmed,permission,he,received permission to use his name,mcgee,tier2_semantic,0.8288
leigh,born in,european union,0 95 population leigh,born within,rest european union,tier2_semantic,0.8275
applications,record,activity,applications,can use this service to record,activity production system,tier2_semantic,0.8275
rapids,at the head of the south fork,were removed,rapids,at,head south fork,tier2_semantic,0.8273
gameplay,reach,level,gameplay,very,basic,tier2_semantic,0.8272
victoria waterloo tunnels,pulled,locomotives,trains,being cable hauled via,victoria tunnel,tier2_semantic,0.827
sukhum,associated with,georgian ssr,sukhum,functioned as,capital union treaty abkhaz soviet socialist republic associated georgian ssr,tier2_semantic,0.8268
enantioselectivity,important,reaction,enantioselectivity reaction,important because,only s enantiomer is medicinally desirable,tier2_semantic,0.8264
sergeant jericho,and,other officers,ballard,left,after sergeant jericho other officers are killed,tier2_semantic,0.8263
mature entrants teaching profession,could not afford,undertake traditional method teacher training,it,originally aimed at,mature entrants who could not afford give up work undertake traditional method teacher training such pgce,tier2_semantic,0.8259
lightweight carbon fiber,known for,lightness,body,made largely of,lightweight carbon fiber kevlar,tier2_semantic,0.8257
he,destroy,plain,explosion,not enough to kill,him,tier2_semantic,0.8255
women,of,communities,attire,also become popular,women other communities,tier2_semantic,0.8253
yusuf ali kenadid,controlled,region,yusuf ali kenadid,controlled,somalia region,tier2_semantic,0.825
doctrine,demands,tankettes,infantry based part doctrine,demanded,tankettes,tier2_semantic,0.825
manoeuvre tanks,used,conjunction,manoeuvre tanks,will be used in conjunction with,motorized forces,tier2_semantic,0.8248
funding priorities,select,grants,each programs,uses,combination funding priorities geographic requirements select grants,tier2_semantic,0.8248
germans,correct,shortfall,germans,would be able to correct any shortfall if given,data,tier2_semantic,0.8247
manifold,not,sphere same dimension,prime manifold connected sum more one manifold,not the,sphere same dimension,tier2_semantic,0.8247
her image,signifies,earth,her image held aloft,signifies,earth which hangs air,tier2_semantic,0.8245
she,blames,spider man,she,angrily refusing since,she blames spider man her scars,tier2_semantic,0.824
he,played,pickwick papers,he,played,perker adaptation pickwick papers,tier2_semantic,0.8239
signal,barely hearable,northern reaches dekalb county,it,barely hearable,northern reaches dekalb county,tier2_semantic,0.8236
inge,walks,to,inge,walks through,fields,tier2_semantic,0.8232
she,relates,beaver,she,makes,veiled references relating slang use beaver,tier2_semantic,0.8231
gwen andrews,provides,feminine interest,tess trueheart,provides,feminine interest,tier2_semantic,0.823
fans,canceled,subscriptions,fans,cancellled,their xm radio subscriptions,tier2_semantic,0.8229
beast,contort,body,beast,contorting gracefully,his body,tier2_semantic,0.8227
fuselage,houses,engine,fuselage,housed,water cooled inverted v v 12 engine,tier2_semantic,0.8226
boys,played,scrabble,two grinning boys,playing,board game scrabble,tier2_semantic,0.8226
holkins,bring,carl back,holkins,reserved the right to bring carl back,any time krahulik goes france,tier2_semantic,0.8225
nazis,permit,single dress rehearsal,nazis,did however permit,single dress rehearsal salzburg,tier2_semantic,0.8224
solid lump,should,re chilled,solid lump dripping,should be re chilled for use,future,tier2_semantic,0.8222
leigh,born in,united kingdom,2 10 population leigh,born,elsewhere within united kingdom,tier2_semantic,0.8219
great lakes,shipwreck,le griffon,le griffon,reported to,holy grail great lakes shipwreck hunters,tier2_semantic,0.8218
strauss,and an invited audience,hear dress rehearsal,single dress rehearsal salzburg,in order that,strauss could hear work performed,tier2_semantic,0.8217
lake,used for,fishing,dam creek,created,lake covering fishing,tier2_semantic,0.8217
alliance,islamic ethics,plays,alliance,plays a significant role in,islamic ethics,tier2_semantic,0.8215
erasistratus,suspects,antiochus s suffering,doctor,suspects love is behind,antiochus s suffering,tier2_semantic,0.8212
walcott,made,attacks,langford,used his footwork to evade,all walcott s attacks,tier2_semantic,0.821
she,taken,deptford dockyard,she,taken in hand at,deptford dockyard,tier2_semantic,0.8206
his main power,fires,concussive force,omega beam,fires from his eyes as,concussive force,tier2_semantic,0.8198
australian amber wing,land,ts fs wake wake 900,amber wing,the first woman,land ts fs wake wake 900,tier2_semantic,0.8191
gwen andrews,provides,same kind interest tess trueheart,tracy s secretary gwen andrews,provides the same kind of feminine interest as,tess trueheart,tier2_semantic,0.819
club,premierships,won,club,ranked sixth in terms of,premierships won,tier2_semantic,0.8189
she,studied,guidance,her master degree,in the field of,guidance,tier2_semantic,0.8187
antigenicities,of,wild viruses,vaccines,fail to protect the vaccinees when,antigenicities seed strains wild viruses do not match,tier2_semantic,0.8187
peter bywaters,offers,his home brighton,peter bywaters,his home,brighton,tier2_semantic,0.8177
stephanie,dons,costume again,each time cluemaster,escapes,stephanie dons her costume again,tier2_semantic,0.8174
burnham,at,his home,burnham,his home in,santa barbara california,tier2_semantic,0.8173
