sent_id,sentence,Subject,Predicate,Object
sent_0500,"Hofmann was a below-average high school student , but he had many hobbies including magic , electronics , chemistry , and stamp and coin collecting .",Hofmann,was,below-average high school student
sent_0500,"Hofmann was a below-average high school student , but he had many hobbies including magic , electronics , chemistry , and stamp and coin collecting .",Hofmann,had,many hobbies
sent_0500,"Hofmann was a below-average high school student , but he had many hobbies including magic , electronics , chemistry , and stamp and coin collecting .",Hofmann,had,magic
sent_0500,"Hofmann was a below-average high school student , but he had many hobbies including magic , electronics , chemistry , and stamp and coin collecting .",Hofmann,had,electronics
sent_0500,"Hofmann was a below-average high school student , but he had many hobbies including magic , electronics , chemistry , and stamp and coin collecting .",Hofmann,had,chemistry
sent_0500,"Hofmann was a below-average high school student , but he had many hobbies including magic , electronics , chemistry , and stamp and coin collecting .",Hofmann,had,stamp and coin collecting
sent_0501,"However , after pressure campaigns from various human rights groups , BAE Systems recently stated it no longer produces land mines or cluster bombs .",BAE Systems,no produces,land mines
sent_0501,"However , after pressure campaigns from various human rights groups , BAE Systems recently stated it no longer produces land mines or cluster bombs .",BAE Systems,no produces,cluster bombs
sent_0502,"However , comic relief sidekick `` Mike McGurk '' bears some resemblance to Tracy 's partner from the strip , Pat Patton ; Tracy 's secretary , Gwen Andrews , provides the same kind of feminine interest as Tess Trueheart ; and FBI Director Clive Anderson is the same kind of avuncular superior as Chief Brandon .",Mike McGurk,bears resemblance to,Pat Patton
sent_0502,"However , comic relief sidekick `` Mike McGurk '' bears some resemblance to Tracy 's partner from the strip , Pat Patton ; Tracy 's secretary , Gwen Andrews , provides the same kind of feminine interest as Tess Trueheart ; and FBI Director Clive Anderson is the same kind of avuncular superior as Chief Brandon .",Mike McGurk,bears resemblance to,Tracy's partner
sent_0502,"However , comic relief sidekick `` Mike McGurk '' bears some resemblance to Tracy 's partner from the strip , Pat Patton ; Tracy 's secretary , Gwen Andrews , provides the same kind of feminine interest as Tess Trueheart ; and FBI Director Clive Anderson is the same kind of avuncular superior as Chief Brandon .",Tracy,has partner,Pat Patton
sent_0502,"However , comic relief sidekick `` Mike McGurk '' bears some resemblance to Tracy 's partner from the strip , Pat Patton ; Tracy 's secretary , Gwen Andrews , provides the same kind of feminine interest as Tess Trueheart ; and FBI Director Clive Anderson is the same kind of avuncular superior as Chief Brandon .",Gwen Andrews,provides,feminine interest
sent_0502,"However , comic relief sidekick `` Mike McGurk '' bears some resemblance to Tracy 's partner from the strip , Pat Patton ; Tracy 's secretary , Gwen Andrews , provides the same kind of feminine interest as Tess Trueheart ; and FBI Director Clive Anderson is the same kind of avuncular superior as Chief Brandon .",Gwen Andrews,provides,same kind of feminine interest as tess trueheart
sent_0502,"However , comic relief sidekick `` Mike McGurk '' bears some resemblance to Tracy 's partner from the strip , Pat Patton ; Tracy 's secretary , Gwen Andrews , provides the same kind of feminine interest as Tess Trueheart ; and FBI Director Clive Anderson is the same kind of avuncular superior as Chief Brandon .",Tess Trueheart,is,s secretary gwen andrews provides the same kind
sent_0502,"However , comic relief sidekick `` Mike McGurk '' bears some resemblance to Tracy 's partner from the strip , Pat Patton ; Tracy 's secretary , Gwen Andrews , provides the same kind of feminine interest as Tess Trueheart ; and FBI Director Clive Anderson is the same kind of avuncular superior as Chief Brandon .",FBI Director Clive Anderson,is,same kind of avuncular superior as chief brandon
sent_0502,"However , comic relief sidekick `` Mike McGurk '' bears some resemblance to Tracy 's partner from the strip , Pat Patton ; Tracy 's secretary , Gwen Andrews , provides the same kind of feminine interest as Tess Trueheart ; and FBI Director Clive Anderson is the same kind of avuncular superior as Chief Brandon .",Tracy,has secretary,Gwen Andrews
sent_0502,"However , comic relief sidekick `` Mike McGurk '' bears some resemblance to Tracy 's partner from the strip , Pat Patton ; Tracy 's secretary , Gwen Andrews , provides the same kind of feminine interest as Tess Trueheart ; and FBI Director Clive Anderson is the same kind of avuncular superior as Chief Brandon .",Tracy,has partner,Mike McGurk
sent_0503,"However , during his rehearsal , Knievel lost control of the motorcycle and crashed into a cameraman .",Knievel,lost control of,motorcycle
sent_0503,"However , during his rehearsal , Knievel lost control of the motorcycle and crashed into a cameraman .",Knievel,crashed into,cameraman
sent_0503,"However , during his rehearsal , Knievel lost control of the motorcycle and crashed into a cameraman .",motorcycle,lost control of,Knievel
sent_0503,"However , during his rehearsal , Knievel lost control of the motorcycle and crashed into a cameraman .",cameraman,crashed into,Knievel
sent_0504,"However , it became far less safe for the Nationals from 1983 onward , and strong population growth over the last three decades has seen it progressively lose its rural territory and reduced it to a more coastal-based and urbanised division .",Nationals,became,less safe
sent_0504,"However , it became far less safe for the Nationals from 1983 onward , and strong population growth over the last three decades has seen it progressively lose its rural territory and reduced it to a more coastal-based and urbanised division .",Nationals,lose,territory
sent_0504,"However , it became far less safe for the Nationals from 1983 onward , and strong population growth over the last three decades has seen it progressively lose its rural territory and reduced it to a more coastal-based and urbanised division .",Nationals,reduced,division
sent_0505,"However , when the antigenicities of the seed strains and wild viruses do not match , vaccines fail to protect the vaccinees .",seed strains,do not match,wild viruses
sent_0505,"However , when the antigenicities of the seed strains and wild viruses do not match , vaccines fail to protect the vaccinees .",antigenicities,not of,seed strains
sent_0506,"If given this data , the Germans would be able to adjust their aim and correct any shortfall .",Germans,can adjust,aim
sent_0506,"If given this data , the Germans would be able to adjust their aim and correct any shortfall .",Germans,be able to,adjust
sent_0506,"If given this data , the Germans would be able to adjust their aim and correct any shortfall .",Germans,correct,shortfall
sent_0507,"If the second excitation pulse is sent prematurely before the relaxation is complete , the average magnetization vector still points in a nonparallel direction , giving suboptimal absorption and emission of the pulse .",second excitation pulse,is sent,before
sent_0507,"If the second excitation pulse is sent prematurely before the relaxation is complete , the average magnetization vector still points in a nonparallel direction , giving suboptimal absorption and emission of the pulse .",average magnetization vector,points,nonparallel direction
sent_0508,"In 1005 for example , the governor of the important Adriatic port of Dyrrhachium had surrendered the town to Basil II .",Dyrrhachium,had surrendered,Basil II
sent_0508,"In 1005 for example , the governor of the important Adriatic port of Dyrrhachium had surrendered the town to Basil II .",of dyrrhachium,had,1005
